cnae,p49100_h1,p40800_h1,p40100_mas_40500_h1,p31200_h1,p32300_h1,p10000_h1,p20000_h1,target_status
1621,2807.91622,-792.49978,20784.52186,7209.13847,2830.83549,25170.01844,11894.25876,0
8812,2222.951,-749.144,18886.754999999997,29441.858,3552.845,58569.505000000005,20293.932999999997,0
4646,850.3580000000001,-2100.8160000000003,21505.911,0.0,0.0,26969.122,11902.197,0
7739,1668.6492999999998,-1546.40874,22784.68469,1541.2835,4055.07473,16717.303369999998,1750.7001699999998,0
1054,5423.68965,-827.22287,21504.105069999998,12124.920540000001,352.73405,25527.73644,10121.635460000001,0
7022,-631.723,-444.327,21345.01,119.85900000000001,49.287,11254.748000000001,4551.075,0
4511,419.84025,-54.84226,18527.399159999997,526.41799,7153.29519,10996.503490000001,1209.45411,0
6612,9959.04541,-177.23744,23137.482379999998,0.0,310.22385,30995.263639999997,15842.69785,0
4638,348.29712,-125.86841,19196.06986,717.93222,3984.7684999999997,10974.37831,2434.85747,0
3516,-491.21121,-1329.84113,17734.406919999998,0.0,1594.7869899999998,12698.23061,6631.03604,0
4631,95.224,-17.793,17514.894,0.0,7.976,4051.018,1539.52,0
4643,306.85246,-70.26487999999999,21022.44188,3967.24145,990.24588,10672.97566,1520.9853699999999,0
4511,214.31305,-104.53877999999999,15398.30334,290.23071,711.84986,9136.117520000002,4046.17326,0
4672,-18.0262,-3.1117999999999997,8056.20634,0.0,168.78104000000002,7270.23818,316.99628,0
4677,12.206,-827.511,18548.878999999997,221.86100000000002,452.712,11236.605000000001,6876.527,1
6820,1340.3242799999998,-332.39233,18678.0295,5748.08562,7181.89191,30124.64405,12346.39797,0
6820,1637.74721,-6932.80585,22741.54838,261808.99873999998,24275.60028,379714.24689999997,69273.85779,0
4646,3148.48,-346.302,18184.571,0.0,0.0,22668.336,20391.243,0
7911,257.13077,-191.99277,21456.86423,1169.9796099999999,138.05885,4664.5325299999995,603.7149000000001,0
4646,-705.398,-1900.287,18938.393,7454.646,6907.4439999999995,51574.706000000006,31639.324,0
2320,3447.12315,-246.74222,19073.884729999998,4.5246,10.687769999999999,20454.54225,17249.400879999997,0
9603,2309.3500599999998,-489.42411,19783.757419999998,277.45157,162.26135,13564.86204,9671.771830000002,0
5814,-567.585,-408.359,21998.413,0.0,972.57,13902.157000000001,332.986,0
4646,4528.14427,-222.91518,19676.995359999997,185.91961,0.0,16252.837640000002,12643.89838,0
2932,1051.6039999999998,-405.813,21982.547,396.08,2003.731,8733.761,1552.5749999999998,0
4334,385.71029,-929.9337,21334.13089,3992.29351,4439.09939,29604.20642,17215.483079999998,0
4634,-23.05838,-308.66739,19885.26803,175.73942,287.28133,8458.615289000001,3128.17744,0
2511,1433.25434,-466.79611,20180.308859999997,3.9,551.4373,36685.159380000005,30409.58788,0
4634,134.98459,-33.68582,24049.560719999998,0.0,13.03829,6716.97602,470.22882,0
4639,545.25994,-295.20467,19114.369339999997,2379.4474299999997,1047.6824,12384.087800000001,2571.6757,0
2815,639.54589,-2018.02898,21359.962809999997,12106.80845,2520.6281,39921.591380000005,20435.782,0
1022,758.259,-273.38599999999997,17557.923,7022.137,7753.031,23126.539,6004.192,1
4632,6501.83317,-1044.17693,22195.36666,0.0,313.51854000000003,40178.479550000004,37037.58172,0
9200,1429.1037099999999,-2692.70892,21717.191749999998,0.0,115.78988000000001,9744.35547,6509.34598,0
4652,827.36107,-371.30773,26886.1694,0.0,31.53997,15680.378480000001,6624.7241699999995,0
7912,-3293.3054,0.0,464.64175,0.0,0.0,504.43580000000003,-3347.1119900000003,0
1085,1068.32448,-237.74344,21696.71677,1479.7663499999999,254.77983,12918.00568,1893.60439,0
4644,440.35297,-57.369330000000005,9386.706890000001,1178.62198,5102.80492,11206.446670000001,1236.3353599999998,0
4669,565.0,-12.0,19906.0,200.0,1596.0,12571.0,2701.0,0
4677,2395.5739799999997,-828.09013,14605.44604,0.0,0.9999999999999999,35768.241550000006,35209.050330000005,0
4511,46.32993,-37.92588,20044.26397,933.76065,1436.1087699999998,6534.42898,3432.9217799999997,0
4675,512.33871,-5.3559,19613.68914,11.431109999999999,1667.7738299999999,7267.91298,2350.7311799999998,0
6110,215.0,-1611.0,23163.0,0.0,136.0,25622.0,22574.0,0
1052,1875.55777,-792.83275,19219.9035,5216.50803,1386.5524699999999,19920.14283,11216.30945,0
4634,3175.33619,-17.069,22118.2627,0.0,2713.14538,17261.88205,12333.033300000001,0
4638,112.78799000000001,-41.162380000000006,18138.683549999998,381.13182,75.29437,3409.93775,418.37835,0
4511,441.76422,-115.13817,20190.49839,37.29465,4395.61658,7218.48601,2293.3898799999997,0
9200,926.132,-153.615,18564.406,0.0,21.497,2651.3489999999997,2198.806,0
4511,154.94631,-165.61623,21664.43651,480.05572,3947.97838,5302.00563,420.52808,1
6202,749.0,-31.0,22174.0,11.0,0.0,13625.0,2132.0,0
4634,439.93408,-28.769019999999998,18912.923029999998,0.0,0.0,6411.03538,2373.64892,0
2829,406.25526,-384.7305,21390.53905,6116.92251,7264.39189,29482.7785,6646.56059,1
4633,627.0,-540.0,27041.0,0.0,985.0,11434.0,5972.0,0
2229,85.90903,-327.79549,19606.408489999998,27.44174,7.6581600000000005,19191.92717,15566.090040000001,0
6209,278.88286,-119.06219,18707.90183,191.62555,555.86828,10628.36965,2086.54014,0
6622,1477.0949999999998,0.0,21188.869,0.0,0.236,41358.336,3779.355,0
4669,398.461,-155.891,18421.757999999998,28.763,1203.471,9288.411,-1200.7350000000001,0
4211,-1367.0752200000002,-851.22308,25540.56407,279.57697,2814.47658,19873.8439,5135.01976,0
4110,7907.659,-4195.326,14055.719000000001,41208.667,7016.459,119088.613,19490.693,0
8299,903.9590000000001,-50.208000000000006,8165.845,0.0,0.0,23278.595999999998,445.958,0
1013,286.95317,-352.84039,18016.804669999998,2222.5491899999997,655.4209,11327.456540000001,5451.87613,0
4639,520.51089,-194.89588,20606.74487,4310.41194,383.98844,28908.88147,12965.627840000001,0
2550,217.73551,-147.50161,9924.01603,5335.89685,392.76126,9538.45814,1840.33397,0
4519,1228.75721,-102.92931999999999,20794.530769999998,58.390449999999994,291.55047,11621.288760000001,10577.690820000002,0
4771,229.83063,-697.17529,20756.868769999997,3897.68192,5005.08605,18228.06709,5929.40615,0
0321,3794.263,-51.127,19329.884,12.696,33.114999999999995,24517.129999999997,-11180.985999999999,1
4211,2672.261,-7405.713,19083.426,78352.394,3751.426,121001.98199999999,-26199.234,0
6190,-633.85093,0.0,21357.04022,0.0,260.53684,4051.3690699999997,2976.54971,1
4110,0.0,0.0,220.11037000000002,7.1000000000000005,6002.36142,20852.855509999998,0.07719999999999999,0
4619,169.0,-38.0,21354.0,0.0,0.9999999999999999,9399.0,5799.0,0
5510,1174.03,-376.158,21353.688,0.0,0.0,10427.812,-23196.072,1
1320,1082.551,-410.731,19451.203999999998,680.407,403.54,13385.841,8504.774000000001,0
3518,-1092.0,-8008.0,13679.0,0.0,91.0,75241.0,64277.0,0
7022,-7604.078,-783.272,18719.389,0.0,0.0,3435.489,2144.8869999999997,0
1013,1701.7648299999998,-256.62925,21428.63279,1496.8495999999998,3568.75107,21718.66509,8904.65312,0
2059,1922.2830199999999,-126.61637999999999,20812.777749999997,128.47218,2511.54384,9934.37111,3962.2324599999997,0
6311,6596.604,-433.402,21338.031,0.0,0.0,13038.777,8052.606,0
4941,339.7558,-392.51709999999997,21335.64263,341.82233,226.5864,7750.51179,2857.72721,0
4676,429.071,-274.83529,16491.02506,1329.45761,5885.95816,13482.52309,3479.16065,0
2932,-2695.0,-1060.0,27352.0,1766.0,453.0,25203.0,17103.0,0
3312,586.55305,-12.410160000000001,1392.96553,3.73087,7.18512,806.0532000000001,443.19221,0
5510,-1444.4014300000001,-1302.1666500000001,15404.4786,11359.80739,2272.51849,37448.59137,15340.527670000001,0
5020,11898.116,-4439.369,21425.987999999998,0.0,0.0,101055.306,68060.974,0
1391,924.19829,-327.58791,27021.717099999998,3914.2722599999997,4246.1749,16299.79852,2887.68415,0
1011,262.02657,-313.59417,19298.91402,2636.17859,3846.05355,10611.449900000001,657.79567,0
7739,5732.27798,-270.72675,18042.4302,0.0,389.96415,9591.17897,7243.21721,0
4754,3585.103,-15.293000000000001,21118.136,0.0,676.691,25391.451999999997,18018.137,0
2932,592.4979,-545.61169,17082.32967,5964.44676,3004.55238,17258.11835,3824.08337,0
1082,3194.3132,-898.94795,27187.67672,50.429629999999996,337.3096,19541.3022,16071.77634,0
4110,-1951.0,0.0,5500.0,0.0,0.0,76900.0,16548.0,0
4645,459.96858000000003,-167.89949,18785.3393,859.19789,3162.26943,11505.129980000002,2777.33648,0
4634,568.65082,-48.002140000000004,19222.07492,0.0,3510.49268,8274.636600000002,2247.5072099999998,0
3522,7642.0,-5233.0,18261.0,551.0,0.0,84631.0,24399.0,0
6420,2038.44985,-379.63016,21297.74631,115.31152,77.42782000000001,12002.344190000002,9808.0812,0
4511,248.90779,-96.47158999999999,17180.71444,0.0,244.94704000000002,7638.45434,3802.13144,1
5621,265.4963,-192.42991,16285.758460000001,0.0,0.0,8709.09742,2209.06659,0
4649,251.0,-185.0,25865.0,0.0,3133.0,12973.0,740.0,0
5821,1324.21789,-30.55012,21295.8763,0.0,0.0,6193.54433,3308.9179599999998,0
4511,2062.46038,-31.42252,20871.01871,1041.7365,0.517169,8947.27353,6295.99877,0
4511,1055.36798,-102.74211,21113.87052,0.0,2553.85453,8308.347220000001,5157.80843,0
8230,1172.78071,-76.39408999999999,19237.69042,29860.03688,1.1187500000000001,32781.087060000005,990.55719,0
7311,-1778.5490000000002,-3652.136,18255.143,1737.529,2240.223,21957.742,3153.6929999999998,0
4511,398.1769,-110.97491,18954.62413,1465.35225,3475.5893499999997,6802.96109,1034.59357,0
4623,113.89665000000001,0.0,20554.63527,0.0,948.95203,5777.12546,236.63938000000002,0
4511,372.67389000000003,-61.228010000000005,17773.15487,0.0,3632.13388,5708.59677,1307.19762,0
4631,144.55581,-557.7918999999999,19727.28146,2808.3622,1213.1614,12444.090740000001,1473.61411,0
4613,1787.3155399999998,-83.85437999999999,13384.0056,123.08673,120.7535,7197.22528,3421.5251,0
8299,1457.6399999999999,-348.783,20150.359,1008.237,624.574,40688.607,13934.989000000001,0
6311,1172.52,-470.40999999999997,19410.472999999998,0.0,7755.816,20955.928,10676.238000000001,0
4633,805.49546,-132.73801,21076.782919999998,0.0,2233.35706,14515.976030000002,10626.84684,0
1102,1688.0,-1004.0,18168.0,12727.0,7894.0,54413.0,25152.0,0
1102,116.53972,-904.19093,21270.72083,3443.8032399999997,3319.2908899999998,28765.17904,9787.04584,0
2822,857.704,-2526.8320000000003,21268.947,9243.942000000001,7545.034,34727.928,8844.483,0
4690,3305.375,-345.195,20311.029,0.0,1094.9569999999999,14486.130000000001,10966.459,0
4673,411.85771,-260.99611,20835.655119,3813.1949799999998,9512.21147,23065.36,8716.87968,0
4711,-1121.394,-2151.3430000000003,16761.485,38.391,1966.08,18529.641,587.038,0
4211,801.54622,-38.92296,8363.806320000002,0.0,3.83502,10880.452070000001,6802.48808,0
2611,866.55987,-159.42314,16305.991450000001,69.08606,99.76285,10516.631710000001,6963.14121,0
4941,-79.86309999999999,-840.71708,4580.85449,809.62318,837.50561,3841.6618599999997,566.01835,0
2314,-23.999,-686.309,17975.192,0.0,6395.422,13828.735,2484.911,0
1043,2428.37333,-204.80680999999998,19020.26101,304.6677,69.46498000000001,11818.862480000002,9514.93639,0
4312,327.78265,-177.23971,17636.6148,2242.33581,663.15846,15936.61273,6777.6127,0
2453,1202.4499999999998,-693.9159999999999,21242.308999999997,285.10200000000003,216.925,13444.391000000001,6528.894,0
4621,-331.66206999999997,-6.84749,23899.16178,27.47378,71.67552,2771.19818,-192.94728,1
6831,28.75091,0.0,211.18008,0.0,0.08111,15004.798420000001,14974.22204,0
1086,3174.534,-194.797,15432.247000000001,0.0,75.967,11849.890000000001,9791.065,0
2059,1115.5860799999998,-164.63785,17593.49805,171.38424,89.83898,7386.94376,3929.83834,0
6820,6762.0,-8131.0,20923.0,22915.0,2717.0,297057.0,268267.0,0
2223,393.55717,-375.48091,22351.44101,3172.50545,1962.11234,17639.04355,9460.34626,0
1330,1368.39584,-277.58615,18668.00553,636.1533900000001,281.50657,10662.5017,5598.80947,0
6920,1243.11926,-63.920930000000006,18314.24891,63.8262,53.34466,18332.232799999998,15867.80384,0
4121,1138.5687899999998,-31.46623,22769.001119999997,0.0,0.0,19271.44444,8773.232610000001,0
4211,2083.5,-80.36,12753.02,0.0,12.17,51720.97,33778.21,0
7733,-762.554,-12.518,17748.021,0.0,0.773,38348.572,1754.974,0
4519,0.0,0.0,0.0,0.0,2.83235,504.32648,500.0,0
4110,192.56568000000001,0.0,10.097999999999999,0.0,10389.9873,18756.352339999998,5.85545,0
4519,324.97451,-39.291290000000004,15619.161960000001,0.0,0.0,6215.10854,4230.54217,0
5915,171.88901,-2.2957,21216.436299999998,702.73955,3562.85832,7995.02419,117.28413,1
5914,407.455,-393.905,5808.082,27.824,1.7590000000000001,20417.378999999997,18992.349,1
6820,5843.0,-6590.0,20426.0,53387.0,4021.0,240122.0,180734.0,0
6810,-40974.0,-61.0,16954.0,0.0,0.0,152178.0,89842.0,0
4674,788.14685,-167.39944,20243.898269999998,0.0,68.19537000000001,14617.89947,9360.62075,0
1039,809.81028,-1001.89531,19746.07911,1612.1527199999998,5700.11997,26904.76699,16172.96491,0
4632,428.89424,-6.57833,16728.574819999998,118.62295,1020.24196,5578.5315,1217.28387,1
5229,11675.815,-1657.6460000000002,22132.325999999997,2360.173,181.454,37596.368,18985.630999999998,0
7010,13711.0,-14.0,15669.0,0.0,459.0,106860.0,106216.0,0
4511,219.51485,-64.95146,17580.44861,646.46578,3462.98766,5768.1873,1559.71534,0
4662,1350.741,-121.628,15486.093,1359.664,1090.7939999999999,14064.297,4345.394,0
4672,1241.7836499999999,-267.11393,19844.427939999998,8.0,0.0,26488.54816,24457.29514,1
4638,32.20317,-360.33213,19554.58645,496.32416,1082.5855299999998,5504.73939,1936.45319,0
0147,-1963.6100000000001,-6652.253,16922.247,4409.262,4603.295,22908.813,1469.03,0
2630,2028.99365,-331.92673,17310.826849999998,1412.7159299999998,857.83199,31492.99141,18017.65786,0
6420,20984.048,0.0,21190.679,0.0,0.0,1168223.4400000002,1167822.4440000001,1
1102,17.36511,-499.51207,14450.1412,3.29562,636.04068,28510.39565,8741.386820000002,0
4613,985.77519,-349.86525,19272.73315,792.36228,468.05239,16425.79548,10268.56687,0
4617,551.20091,-10.28602,16396.18569,31.081870000000002,259.74746,4121.55098,1202.42572,0
4743,67.28906,-30.401139999999998,10684.42065,583.38252,129.21628,2663.8795099999998,240.08076,0
8891,97.54868,-22.99382,21620.7842,6930.71147,130.13865,11361.45735,1825.69221,0
2442,3589.0,-587.0,21178.0,0.0,0.0,10236.0,5569.0,1
8610,4.09313,0.0,21328.95576,718.50651,57.194689999999994,9796.87296,1451.87899,0
4774,-423.961,0.0,71.79700000000001,0.0,0.0,1604.0259999999998,1602.0269999999998,0
4211,2469.0,-389.0,19210.0,0.0,3.0,21484.0,9828.0,0
0149,1067.68295,-61.29574,17478.343139999997,1097.34079,220.75546,12100.79823,5799.58108,0
1623,-2995.1291300000003,-342.58102,16987.966119,320.97603,7279.84302,11448.79535,1057.12356,1
4645,3597.61931,-406.76347,19949.085,0.0,2083.5888,14992.228980000002,8712.746200000001,0
9311,-767.792,-599.902,21161.861999999997,1702.4119999999998,7904.053,37188.759000000005,21385.657,0
7490,218.12118,-394.21708,21154.99869,0.0,0.0,5321.14167,2012.97032,0
9602,873.253,-185.97899999999998,9898.831,0.0,511.003,16642.559999999998,11658.771,0
4634,852.58505,-122.61894,19629.581179999997,0.68147,490.89384,14889.675050000002,4578.59736,0
4540,439.14549,-84.92559999999999,19840.43567,0.0,255.67561,6302.81212,2987.48449,0
2612,649.736,-596.404,11771.704000000002,2565.333,4249.409,13627.655,4433.397,0
7311,1361.995,-308.397,20485.453999999998,0.0,0.0,12359.476,7355.813,0
4652,164.90706,-18.550069999999998,17095.294309999997,355.04887,916.15225,2840.7046,318.20877,0
4511,396.24521,-50.315270000000005,16320.196650000002,0.0,4789.38103,9154.44202,3870.58616,0
7911,-949.826,-18.12502,21124.71002,0.0,21.560000000000002,4512.28129,3307.393,0
4519,1274.9138799999998,-88.07691,17514.6486,0.0,2.20546,20608.38261,8113.74006,0
4941,1958.4352399999998,-765.70623,19964.69218,74.95356000000001,208.07669,15277.530320000002,5962.7674,0
6920,594.77351,-716.22011,21119.50378,2458.0337799999998,487.44067,64142.441470000005,51418.12458,0
2593,1581.5809,-589.88093,18608.75277,879.92252,2558.39137,15301.32105,9072.405840000001,0
4632,1294.19273,-89.74497,16921.242749999998,46.98748,103.61338,4865.56315,2722.1106999999997,0
4520,923.36651,-103.29462,19718.25045,894.19268,2559.5297299999997,10727.94582,4949.04169,0
4532,1086.6275999999998,-178.52295999999998,21108.54606,157.66079,678.22842,9961.136030000001,5073.76455,0
1013,731.186,-1240.27806,19424.74963,7239.88238,1648.9724399999998,15467.79233,1494.33259,0
7112,-388.995,-68.50999999999999,21104.59,0.0,0.0,12805.301000000001,1378.665,0
4652,490.926,-773.778,17135.283,1509.915,511.472,12508.884,4889.107,0
6420,13644.816,-4648.51,20246.784,42843.198000000004,11709.858,355046.321,299694.974,0
5223,7849.0,-9021.0,24078.0,0.0,0.0,337694.0,331649.0,0
4645,1762.2986199999998,-159.3072,19944.214079999998,0.0,10.06317,4712.1542899999995,3250.0755099999997,0
3513,16.56818,-11.11884,20939.618749999998,0.0,162.31807,2848.70428,86.96485,1
4110,4867.13444,-556.20841,21098.91998,3345.24431,2230.8078299999997,21184.78356,13334.38492,0
4631,1217.51513,-732.56512,18951.15327,10775.63614,3743.33241,40292.38672,12227.50972,1
1621,-276.14988999999997,-268.41420999999997,15745.983740000001,874.43054,2263.19055,9345.15004,1774.43122,0
8543,2976.316,-1080.5310000000002,18784.497,0.0,29.568,11503.966,4945.503,0
6311,340.488,-1303.517,22131.071,10.418999999999999,3.0,10980.704000000002,3989.707,0
3513,11459.708,-3783.254,21024.302,5240.756,12342.861,92166.109,63212.784,0
3519,1857.9119999999998,-507.467,17858.677,0.0,2.1630000000000003,11921.334,6666.924,0
4321,625.554,-631.698,24575.109,2526.699,8468.25,25871.591,9952.287,0
4632,142.26276000000001,-8.754480000000001,8100.561909999999,481.15739,119.82684,2660.22586,128.42672000000002,0
1061,1537.2659999999998,-302.32099999999997,22355.287,2156.2529999999997,1526.1999999999998,27174.928,20629.444,0
4723,1061.322639,-166.05557,21075.07373,1616.5841099999998,1397.20231,6016.29067,1732.9209799999999,0
1013,6981.33025,-89.7023,26049.67744,12.1,1791.0503899999999,31748.509899999997,23418.123369999998,0
8544,1076.3788499999998,-1035.9005200000001,21070.70754,735.06645,2007.09755,17331.181819999998,1693.3196799999998,0
4511,522.73582,-128.35156,17882.79278,1924.1285599999999,4894.04856,13744.83097,6028.18246,0
4646,1484.1527299999998,-33.963820000000005,20579.257279999998,0.0,0.0,17887.61478,3666.0654799999998,0
4632,3042.09366,-316.31234,20970.05204,2304.5827999999997,583.58725,16041.94967,9482.76114,0
8610,287.82423,-474.65328,20711.45125,1443.2053999999998,260.89922,7768.58265,3011.00639,0
2443,1386.13169,-202.96317,19047.731809999997,85.13055,343.00699000000003,7606.99203,3115.82606,0
4638,556.85295,-3.87739,17618.499379999997,13.82688,424.85815,7057.08719,670.01349,0
7810,1403.5151199999998,-6.83313,19659.47508,0.0,8.69225,11637.470290000001,4297.10632,1
4639,566.665,-385.835,19218.932999999997,133.072,226.799,7402.477,2122.8779999999997,0
4799,1662.17274,-902.2612,19912.976329999998,2188.49861,658.65203,16594.518659999998,7467.32331,0
4121,2801.39795,-881.42909,12221.267170000001,321.26835,20.159290000000002,104298.96454999999,56052.09491,0
4531,589.46019,-196.00871,19971.37659,574.6536600000001,1839.83334,7955.58876,2434.82593,0
0146,524.39238,-150.13637,20019.06773,112.11751000000001,5143.07002,10649.83004,1810.5004399999998,0
4677,58.24708,-197.64088999999998,11837.81884,3.6060000000000003,1213.55152,6658.22839,4850.84408,0
5915,3121.27146,-11.399360000000001,21048.48055,0.0,503.57319,4271.44974,2359.94188,0
4754,786.113,-187.09199999999998,20951.411,0.34299999999999997,24.811,7530.831,709.521,1
2312,2326.216,-856.255,21020.880999999998,3375.2889999999998,3187.623,16482.762,3493.745,1
7732,788.0,-3965.0,17017.0,0.0,1079.0,22863.0,2691.0,1
8899,266.068,-27.39,28988.385,0.0,1.6540000000000001,6902.0019999999995,1964.4989999999998,0
8110,709.85474,-119.73385999999999,20507.26669,6204.29874,5139.60765,26340.43253,9780.55918,0
